file,vertical,client,name_on_portfolio_page,sheet_row,drive_file_id
plastic-surgery/symmetry-clinic/symmetry-clinic-ranks-on-chatgpt-for-top-5-plastic-surgery-clinics-in-london-specialising-in-rh.webp,Plastic Surgery,Symmetry Clinic,Symmetry Clinic Ranks on ChatGPT for Top 5 Plastic Surgery Clinics in London Specialising in Rhinoplasty,54,1IriD_DfBa4Wa117Q3sAaw0ehb2QKOTjW
plastic-surgery/symmetry-clinic/symmetry-clinic-ranks-on-google-ai-overview-search-results-for-the-facelift-near-london-keyword.webp,Plastic Surgery,Symmetry Clinic,"Symmetry Clinic Ranks on Google AI Overview Search Results for the ""Facelift near London"" Keyword",76,16fa9vi8tLuyDWFcjx0nlP6D9Jz6d3Aw1
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-abdominoplasty-near-dublin-keyword.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Abdominoplasty Near Dublin"" Keyword",32,15bDbuZ2uc3X_2pB5_KGtDMTlxUQk7OAP
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-blepharoplasty-near-dublin-keyword.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Blepharoplasty near Dublin"" Keyword",5,10JesapYLlx83aQITItZJ0TDyQchoJg15
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-breast-reconstruction-near-dublin-k.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Breast Reconstruction Near Dublin"" Keyword",33,1QnLIjdnATKxO8PXdRd-i2f9ZD4RK55Uq
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-deep-plane-facelift-near-dublin-key-2.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Deep Plane Facelift Near Dublin"" Keyword",30,1l6hrSOQdnzlW-P1ITDvWlIdMHL--c2mE
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-deep-plane-facelift-near-dublin-key.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Deep Plane Facelift near Dublin"" Keyword",6,1RS5Z2K52ychvgqLLeG7BCaNk3m8Wc1Ok
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-lower-blepharoplasty-near-dublin-ke.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Lower Blepharoplasty near Dublin"" Keyword",7,1vTXzi3dcGmvtMcQWa3YZZDPMAO7Iul39
plastic-surgery/the-hanson-clinic/the-hanson-clinic-ranks-on-ai-google-search-results-for-the-upper-blepharoplasty-near-dublin-ke.webp,Plastic Surgery,The Hanson Clinic,"The Hanson Clinic Ranks on AI Google Search Results for the ""Upper Blepharoplasty Near Dublin"" Keyword",31,1TQY9svWuZv8UFGzrisbzcM8u3LESAen9
plastic-surgery/west-coast-plastic-surgery/west-coast-plastic-surgery-ranking-on-google-ai-overview-for-the-keyword-perkier-boobs-in-perth.webp,Plastic Surgery,West Coast Plastic Surgery,West Coast Plastic Surgery Ranking on Google AI Overview for the Keyword ' Perkier Boobs In Perth',77,1ASqB3_oy7hOZuhyge-r3PLcPbwV0e0Pe
vasectomy-clinics/the-cooper-clinic/the-cooper-clinic-ranks-on-top-ai-google-search-results-for-the-keyword-vasectomy-doctor-in-auc.webp,Vasectomy Clinics,The Cooper Clinic,"The Cooper Clinic Ranks on Top AI Google Search Results for the Keyword ""Vasectomy Doctor In Auckland"" Keyword",17,1klCkeIlAl0T3JLNbUIjcbXzsxu5FhA8r
vasectomy-clinics/the-cooper-clinic/the-cooper-clinic-ranks-on-top-ai-google-search-results-for-the-keyword-vasectomy-procedure-in.webp,Vasectomy Clinics,The Cooper Clinic,"The Cooper Clinic Ranks on Top AI Google Search Results for the Keyword ""Vasectomy Procedure In Auckland"" Keyword",16,1aikvfif_CWg5qiV-LEf_P-8DrCe5ypFE
vasectomy-clinics/vasectomy-australia/vasectomy-australia-ranks-on-chatgpt-for-top-rated-vasectomy-clinics-in-australia.webp,Vasectomy Clinics,Vasectomy Australia,Vasectomy Australia Ranks on ChatGPT for Top Rated Vasectomy Clinics in Australia,58,1JAU_E1X1g10lO1HUzKggmsCEw46V_Ber
vein-clinics/vein-doctors-sydney/vein-doctors-sydney-ranking-on-chatgpt-for-best-clinics-that-treat-varicose-veins-clinic-in-syd.webp,Vein Clinics,Vein Doctors Sydney,Vein Doctors Sydney Ranking on ChatGPT for 'Best Clinics That  Treat Varicose Veins Clinic in Sydney',82,1-xbH7FKKsrvg-pgLUsgN5gGXgxiw5NoI
vein-clinics/vein-doctors-sydney/vein-doctors-sydney-ranking-on-chatgpt-for-best-spider-vein-tretment-clinic-in-sydney.webp,Vein Clinics,Vein Doctors Sydney,Vein Doctors Sydney Ranking on ChatGPT for 'Best Spider Vein Tretment Clinic in Sydney',83,1WElRKh1_Yyj6FoKeHJ3PmmlUQc1X9JE4
vein-clinics/vein-doctors-sydney/vein-doctors-sydney-ranking-on-chatgpt-for-best-vein-tretment-clinic-in-sydney.webp,Vein Clinics,Vein Doctors Sydney,Vein Doctors Sydney Ranking on ChatGPT for 'Best Vein Tretment Clinic in Sydney',84,1fHDgMecM71DItot-eWKTrx26Myz-dczF
vein-clinics/vein-doctors-sydney/vein-doctors-sydney-ranks-on-chatgpt-for-varicose-vein-tretment-clinic-in-sydney.webp,Vein Clinics,Vein Doctors Sydney,Vein Doctors Sydney Ranks on ChatGPT for Varicose Vein Tretment Clinic in Sydney,56,1I7f-tcfOWtRdj-aoxBiFlf6aXVRkkDzS
vein-clinics/vein-doctors-sydney/vein-doctors-sydney-ranks-on-chatgpt-for-vein-clinic-sydney.webp,Vein Clinics,Vein Doctors Sydney,Vein Doctors Sydney Ranks on ChatGPT for Vein Clinic Sydney,57,1B0nVPXZaCJOqUaqO2_LBI2vrOiZPEIc3
